"","source","type","lang","value","id"
"1360","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1190"
"1361","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1051"
"1362","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1457"
"1363","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1508"
"1364","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1549"
"1365","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0793"
"1366","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1092"
"1367","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1519"
"1368","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0073"
"1369","nvd@nist.gov","Primary","en","CWE-287","CVE-1999-0987"
"1370","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0352"
"1371","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0831"
"1372","nvd@nist.gov","Primary","en","CWE-20","CVE-1999-0999"
"1373","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1475"
"1374","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0818"
"1375","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1058"
"1376","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1527"
"1377","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0531"
"1378","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0844"
"1379","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1163"
"1380","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1189"
"1381","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1548"
"1382","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0317"
"1383","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0845"
"1384","nvd@nist.gov","Primary","en","CWE-20","CVE-1999-1547"
"1385","nvd@nist.gov","Primary","en","CWE-255","CVE-1999-0387"
"1386","nvd@nist.gov","Primary","en","CWE-264","CVE-1999-0839"
"1387","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0842"
"1388","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0847"
"1389","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0822"
"1390","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0824"
"1391","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0840"
"1392","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0841"
"1393","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0819"
"1394","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0820"
"1395","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0823"
"1396","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0826"
"1397","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0834"
"1398","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0838"
"1399","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0846"
"1400","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0853"
"1401","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0855"
"1402","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0856"
"1403","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0857"
"1404","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0859"
"1405","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0860"
"1406","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0963"
"1407","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0004"
"1408","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0021"
"1409","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0828"
"1410","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0850"
"1411","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0852"
"1412","nvd@nist.gov","Primary","en","CWE-16","CVE-1999-0858"
"1413","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0862"
"1414","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0366"
"1415","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0366"
"1416","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0825"
"1417","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0864"
"1418","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0865"
"1419","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0866"
"1420","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0139"
"1421","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0357"
"1422","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0358"
"1423","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0988"
"1424","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0982"
"1425","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0990"
"1426","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0989"
"1427","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0991"
"1428","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0973"
"1429","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0976"
"1430","nvd@nist.gov","Primary","en","CWE-59","CVE-1999-0981"
"1431","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0986"
"1432","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0972"
"1433","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0974"
"1434","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0978"
"1435","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0975"
"1436","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0977"
"1437","nvd@nist.gov","Primary","en","NVD-CWE-noinfo","CVE-1999-0289"
"1438","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1009"
"1439","nvd@nist.gov","Primary","en","CWE-665","CVE-1999-0993"
"1440","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1003"
"1441","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1007"
"1442","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1010"
"1443","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0068"
"1444","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0361"
"1445","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0361"
"1446","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0934"
"1447","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0935"
"1448","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0996"
"1449","nvd@nist.gov","Primary","en","CWE-255","CVE-1999-0994"
"1450","nvd@nist.gov","Primary","en","CWE-20","CVE-1999-0995"
"1451","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0998"
"1452","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1000"
"1453","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1001"
"1454","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1004"
"1455","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1005"
"1456","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1006"
"1457","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0997"
"1458","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0020"
"1459","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1497"
"1460","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0017"
"1461","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0022"
"1462","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0023"
"1463","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0024"
"1464","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0025"
"1465","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0026"
"1466","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1066"
"1467","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1109"
"1468","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0002"
"1469","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0018"
"1470","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0030"
"1471","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0032"
"1472","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0034"
"1473","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0036"
"1474","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0119"
"1475","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0001"
"1476","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0028"
"1477","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0038"
"1478","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0040"
"1479","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0892"
"1480","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0455"
"1481","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0477"
"1482","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0006"
"1483","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0008"
"1484","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0010"
"1485","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0012"
"1486","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0027"
"1487","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0029"
"1488","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0033"
"1489","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0060"
"1490","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1573"
"1491","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0014"
"1492","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0035"
"1493","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0037"
"1494","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0041"
"1495","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0007"
"1496","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0009"
"1497","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0039"
"1498","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0042"
"1499","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0100"
"1500","nvd@nist.gov","Primary","en","CWE-20","CVE-1999-0001"
"1501","nvd@nist.gov","Primary","en","CWE-20","CVE-1999-0001"
"1502","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0003"
"1503","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0043"
"1504","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0076"
"1505","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0154"
"1506","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0808"
"1507","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0815"
"1508","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1035"
"1509","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1042"
"1510","nvd@nist.gov","Primary","en","NVD-CWE-noinfo","CVE-1999-1043"
"1511","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1055"
"1512","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1074"
"1513","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1084"
"1514","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1087"
"1515","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1093"
"1516","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1094"
"1517","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1100"
"1518","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1102"
"1519","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1104"
"1520","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1105"
"1521","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1117"
"1522","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1124"
"1523","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1126"
"1524","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1127"
"1525","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1132"
"1526","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1148"
"1527","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1157"
"1528","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1167"
"1529","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1175"
"1530","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1177"
"1531","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1206"
"1532","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1222"
"1533","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1223"
"1534","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1233"
"1535","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1246"
"1536","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1259"
"1537","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1279"
"1538","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1287"
"1539","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1290"
"1540","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1293"
"1541","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1294"
"1542","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1300"
"1543","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1307"
"1544","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1315"
"1545","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1316"
"1546","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1317"
"1547","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1320"
"1548","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1324"
"1549","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1325"
"1550","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1327"
"1551","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1328"
"1552","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1329"
"1553","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1330"
"1554","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1331"
"1555","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1332"
"1556","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1333"
"1557","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1334"
"1558","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1335"
"1559","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1339"
"1560","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1355"
"1561","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1358"
"1562","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1359"
"1563","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1360"
"1564","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1362"
"1565","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1363"
"1566","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1364"
"1567","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1379"
"1568","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1382"
"1569","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1386"
"1570","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1444"
"1571","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1451"
"1572","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1452"
"1573","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1455"
"1574","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1456"
"1575","nvd@nist.gov","Primary","en","CWE-200","CVE-1999-1462"
"1576","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1464"
"1577","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1465"
"1578","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1472"
"1579","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1473"
"1580","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1474"
"1581","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1476"
"1582","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1481"
"1583","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1488"
"1584","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1512"
"1585","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1584"
"1586","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1585"
"1587","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1586"
"1588","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1587"
"1589","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1588"
"1590","nvd@nist.gov","Primary","en","NVD-CWE-noinfo","CVE-1999-1589"
"1591","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1590"
"1592","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1591"
"1593","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1592"
"1594","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0011"
"1595","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0013"
"1596","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0015"
"1597","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0964"
"1598","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0069"
"1599","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0120"
"1600","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0077"
"1601","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0078"
"1602","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0082"
"1603","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0735"
"1604","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0744"
"1605","nvd@nist.gov","Primary","en","CWE-119","CVE-1999-0876"
"1606","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0894"
"1607","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0049"
"1608","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0050"
"1609","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0051"
"1610","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0052"
"1611","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0053"
"1612","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0057"
"1613","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0059"
"1614","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0062"
"1615","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0085"
"1616","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0056"
"1617","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0058"
"1618","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0044"
"1619","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0055"
"1620","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0084"
"1621","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0061"
"1622","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-1220"
"1623","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-1221"
"1624","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0046"
"1625","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0080"
"1626","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0081"
"1627","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0045"
"1628","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0067"
"1629","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0071"
"1630","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0074"
"1631","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1002"
"1632","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0048"
"1633","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0070"
"1634","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0087"
"1635","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0066"
"1636","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0075"
"1637","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0063"
"1638","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0064"
"1639","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0065"
"1640","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0072"
"1641","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0090"
"1642","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0992"
"1643","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0079"
"1644","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0086"
"1645","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0099"
"1646","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0092"
"1647","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0595"
"1648","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0088"
"1649","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0091"
"1650","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0093"
"1651","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0115"
"1652","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0095"
"1653","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0096"
"1654","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0097"
"1655","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0098"
"1656","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0126"
"1657","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0113"
"1658","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0130"
"1659","nvd@nist.gov","Primary","en","CWE-120","CVE-2000-1216"
"1660","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0111"
"1661","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0116"
"1662","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0117"
"1663","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0109"
"1664","nvd@nist.gov","Primary","en","CWE-200","CVE-2000-0132"
"1665","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0101"
"1666","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0102"
"1667","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0103"
"1668","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0104"
"1669","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0105"
"1670","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0106"
"1671","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0107"
"1672","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0108"
"1673","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0110"
"1674","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0121"
"1675","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0123"
"1676","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0131"
"1677","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0133"
"1678","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0134"
"1679","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0135"
"1680","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0136"
"1681","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0137"
"1682","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0151"
"1683","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0157"
"1684","nvd@nist.gov","Primary","en","CWE-79","CVE-2000-1205"
"1685","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0112"
"1686","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0114"
"1687","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0469"
"1688","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0122"
"1689","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0124"
"1690","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0125"
"1691","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0127"
"1692","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0218"
"1693","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0089"
